Date,Open,High,Low,Close,Adj Close,Volume
8/12/2010,6.247505,6.317365,6.217565,6.237525,5.966838,11122
8/13/2010,6.267465,6.407186,6.267465,6.287425,6.014574,25351
8/16/2010,6.387226,6.387226,6.287425,6.327345,6.052761,7615
8/17/2010,6.926148,6.926148,6.457086,6.526946,6.243701,23848
8/18/2010,6.397206,6.516966,6.357285,6.417166,6.138683,4509
8/19/2010,6.526946,6.526946,6.287425,6.377246,6.100497,8517
8/20/2010,6.297405,6.377246,6.257485,6.297405,6.024119,24549
8/23/2010,6.247505,6.327345,6.237525,6.277445,6.005025,1002
8/24/2010,6.237525,6.307385,6.107784,6.157685,5.890462,14529
8/25/2010,6.197605,6.247505,6.087824,6.157685,5.890462,18136
8/26/2010,6.077844,6.187625,6.017964,6.017964,5.756806,19539
8/27/2010,5.928144,6.387226,5.888224,6.287425,6.014574,39779
8/30/2010,6.227545,6.387226,6.227545,6.297405,6.024119,6713
8/31/2010,6.117764,6.387226,6.117764,6.257485,5.985933,13527
9/1/2010,6.247505,6.327345,6.087824,6.177645,5.909558,103507
9/2/2010,6.127745,6.357285,5.988024,6.297405,6.024119,13627
9/3/2010,6.287425,6.497006,6.237525,6.397206,6.119591,34068
9/7/2010,6.437126,6.467066,6.157685,6.297405,6.024119,48296
9/8/2010,6.397206,6.397206,6.287425,6.337325,6.062308,7816
9/9/2010,6.297405,6.377246,6.227545,6.307385,6.033668,2405
9/10/2010,6.277445,6.347305,6.147705,6.147705,5.880917,5110
9/13/2010,6.197605,6.337325,6.167665,6.237525,5.966838,5110
9/14/2010,6.327345,6.327345,6.117764,6.277445,6.005025,24048
9/15/2010,6.237525,6.237525,6.137725,6.137725,5.87137,8216
9/16/2010,6.217565,6.227545,6.077844,6.137725,5.87137,23246
9/17/2010,6.067864,6.217565,5.968064,5.968064,5.709071,63026
9/20/2010,6.017964,6.237525,5.988024,6.197605,5.928652,18036
9/21/2010,6.147705,6.227545,5.998004,6.127745,5.861823,6313
9/22/2010,6.127745,6.137725,6.017964,6.017964,5.756806,4609
9/23/2010,6.047904,6.087824,5.978044,6.067864,5.804541,40080
9/24/2010,6.137725,6.237525,6.037924,6.187625,5.919105,30761
9/27/2010,5.998004,6.337325,5.988024,6.237525,5.966838,63326
9/28/2010,6.287425,6.477046,6.237525,6.427146,6.148231,50300
9/29/2010,6.447106,6.656687,6.337325,6.467066,6.186419,69639
9/30/2010,6.586826,6.586826,6.397206,6.536926,6.253248,73747
10/1/2010,6.347305,6.796407,6.347305,6.756487,6.46328,63226
10/4/2010,6.866267,7.285429,6.846307,7.075848,6.768781,67835
10/5/2010,7.085828,7.245509,7.005988,7.075848,6.768781,48296
10/6/2010,7.005988,7.065868,6.676647,6.686627,6.396452,28858
10/7/2010,6.726547,6.736527,6.367265,6.686627,6.396452,13527
10/8/2010,6.666667,6.706587,6.497006,6.646707,6.358264,37174
10/11/2010,6.596806,6.906188,6.596806,6.736527,6.444185,42284
10/12/2010,6.736527,6.836327,6.736527,6.766467,6.472826,14930
10/13/2010,6.726547,7.015968,6.367265,6.916168,6.616032,68837
10/14/2010,6.986028,7.065868,6.936128,6.936128,6.635125,18136
10/15/2010,6.866267,6.976048,6.736527,6.976048,6.673313,17234
10/18/2010,6.996008,7.41517,6.936128,6.976048,6.673313,25351
10/19/2010,6.976048,7.145709,6.766467,6.886228,6.587391,16834
10/20/2010,6.876248,7.185629,6.876248,7.095808,6.787876,54709
10/21/2010,7.195609,7.195609,7.075848,7.075848,6.768781,10421
10/22/2010,7.135729,7.135729,6.886228,6.946108,6.644672,15832
10/25/2010,7.095808,7.095808,6.736527,6.976048,6.673313,25852
10/26/2010,6.886228,6.996008,6.866267,6.886228,6.587391,7515
10/27/2010,6.886228,6.986028,6.736527,6.936128,6.635125,8016
10/28/2010,6.976048,7.025948,6.826347,6.926148,6.625578,28357
10/29/2010,6.976048,7.135729,6.976048,7.105788,6.797422,25751
11/1/2010,7.185629,7.235529,6.786427,6.786427,6.491921,20441
11/2/2010,6.866267,6.976048,6.816367,6.966068,6.663765,6012
11/3/2010,7.085828,7.095808,6.896208,7.035928,6.730595,5812
11/4/2010,7.085828,7.185629,6.966068,7.035928,6.730595,51302
11/5/2010,7.075848,7.085828,6.936128,7.075848,6.768781,105210
11/8/2010,7.005988,7.135729,7.005988,7.035928,6.730595,10321
11/9/2010,7.025948,7.025948,6.736527,6.886228,6.587391,260219
11/10/2010,6.886228,6.886228,6.736527,6.796407,6.501468,88076
11/11/2010,6.856287,7.235529,6.796407,7.035928,6.730595,579557
11/12/2010,7.085828,7.165669,6.946108,6.986028,6.682859,22645
11/15/2010,6.926148,7.165669,6.896208,7.095808,6.787876,18236
11/16/2010,7.005988,7.125749,6.956088,6.976048,6.673313,10220
11/17/2010,6.826347,7.085828,6.786427,7.055888,6.749688,68938
11/18/2010,7.075848,7.095808,6.906188,6.956088,6.654219,10321
11/19/2010,6.836327,6.986028,6.836327,6.986028,6.682859,5912
11/22/2010,7.015968,7.045908,6.786427,7.015968,6.7115,33868
11/23/2010,7.075848,7.075848,6.956088,6.986028,6.682859,17234
11/24/2010,7.085828,7.085828,6.926148,7.025948,6.721048,17635
11/26/2010,7.115768,7.125749,7.085828,7.115768,6.80697,5210
11/29/2010,7.135729,7.155689,6.986028,7.045908,6.740141,14930
11/30/2010,6.996008,7.155689,6.926148,6.926148,6.625578,139779
12/1/2010,7.035928,7.135729,6.986028,7.085828,6.778328,50300
12/2/2010,7.065868,7.165669,7.055888,7.075848,6.768781,9519
12/3/2010,7.165669,7.42515,7.045908,7.355289,7.036096,54008
12/6/2010,7.39521,7.814371,7.38523,7.52495,7.198394,50100
12/7/2010,7.60479,7.684631,7.48503,7.48503,7.160206,33266
12/8/2010,7.48503,7.50499,7.48503,7.50499,7.1793,17635
12/9/2010,7.49501,7.52495,7.46507,7.48503,7.160206,151302
12/10/2010,7.46507,8.183633,7.46507,7.61477,7.284317,162424
12/13/2010,7.60479,7.784431,7.48503,7.634731,7.30341,18236
12/14/2010,7.694611,8.083832,7.694611,7.764471,7.42752,19739
12/15/2010,7.61477,7.914172,7.48503,7.884232,7.542086,37675
12/16/2010,7.964072,7.984032,7.774451,7.784431,7.446615,42385
12/17/2010,7.804391,7.824351,7.684631,7.784431,7.446615,17234
12/20/2010,7.844311,7.974052,7.844311,7.874251,7.532536,30962
12/21/2010,7.794411,7.924152,7.784431,7.894212,7.551631,14529
12/22/2010,7.934132,7.944112,7.804391,7.924152,7.580272,18337
12/23/2010,7.784431,8.213573,7.784431,7.984032,7.637554,18838
12/27/2010,8.033932,8.273453,7.864271,7.894212,7.551631,41583
12/28/2010,7.844311,8.023952,7.834331,7.994012,7.6471,17335
12/29/2010,7.984032,7.984032,7.914172,7.964072,7.61846,11222
12/30/2010,7.984032,7.984032,7.894212,7.894212,7.551631,9319
12/31/2010,7.914172,7.954092,7.894212,7.894212,7.551631,12124
1/3/2011,7.964072,7.964072,7.824351,7.904192,7.561178,48597
1/4/2011,7.904192,7.954092,7.854291,7.884232,7.542086,55611
1/5/2011,7.864271,7.864271,7.61477,7.684631,7.351145,48196
1/6/2011,7.674651,7.684631,7.015968,7.245509,6.931081,121743
1/7/2011,7.325349,7.46507,7.275449,7.39521,7.074286,26052
1/10/2011,7.42515,7.42515,7.215569,7.335329,7.017002,57314
1/11/2011,7.39521,7.46507,7.37525,7.42515,7.102926,12124
1/12/2011,7.48503,7.48503,7.185629,7.38523,7.064738,143286
1/13/2011,7.335329,7.355289,7.305389,7.315369,6.997909,21042
1/14/2011,7.335329,7.41517,7.305389,7.325349,7.007456,72745
1/18/2011,7.355289,7.355289,7.205589,7.275449,6.959721,83066
1/19/2011,7.245509,7.285429,7.045908,7.105788,6.797422,72344
1/20/2011,7.085828,7.185629,6.986028,7.175649,6.864251,56513
1/21/2011,7.235529,7.235529,7.125749,7.135729,6.826065,17836
1/24/2011,7.185629,7.195609,7.035928,7.055888,6.749688,10120
1/25/2011,7.055888,7.235529,6.936128,7.035928,6.730595,742582
1/26/2011,7.335329,7.335329,6.936128,6.986028,6.682859,50501
1/27/2011,7.135729,7.135729,6.926148,6.986028,6.682859,149298
1/28/2011,7.015968,7.075848,6.926148,6.996008,6.692406,17735
1/31/2011,7.065868,7.065868,6.886228,6.996008,6.692406,16433
2/1/2011,6.986028,7.065868,6.986028,6.996008,6.692406,33066
2/2/2011,7.035928,7.315369,6.986028,6.986028,6.682859,121242
2/3/2011,7.015968,7.055888,6.986028,7.035928,6.730595,25952
2/4/2011,7.055888,7.225549,7.055888,7.135729,6.826065,24649
2/7/2011,7.185629,7.345309,7.115768,7.115768,6.80697,22946
2/8/2011,6.986028,7.085828,6.896208,7.005988,6.701953,65731
2/9/2011,7.005988,7.155689,6.936128,6.966068,6.663765,56513
2/10/2011,6.946108,7.185629,6.906188,6.906188,6.606484,210821
2/11/2011,6.886228,7.075848,6.786427,7.035928,6.730595,132665
2/14/2011,7.085828,7.265469,6.936128,7.035928,6.730595,54208
2/15/2011,7.105788,7.105788,6.976048,7.005988,6.701953,29058
2/16/2011,7.055888,7.055888,6.886228,6.966068,6.663765,307113
2/17/2011,6.866267,6.986028,6.866267,6.936128,6.635125,14729
2/18/2011,6.906188,6.986028,6.886228,6.986028,6.682859,32765
2/22/2011,6.946108,7.005988,6.856287,6.906188,6.606484,39278
2/23/2011,6.896208,6.896208,6.706587,6.746507,6.453734,108617
2/24/2011,6.936128,6.936128,6.706587,6.746507,6.453734,8116
2/25/2011,6.736527,6.886228,6.726547,6.806387,6.511014,14729
2/28/2011,6.776447,7.135729,6.696607,6.756487,6.46328,19038
3/1/2011,6.806387,6.806387,6.387226,6.516966,6.234154,51403
3/2/2011,6.487026,6.616766,6.247505,6.497006,6.215058,53807
3/3/2011,6.497006,6.576846,6.267465,6.487026,6.205513,28958
3/4/2011,6.447106,6.526946,6.387226,6.437126,6.157777,37174
3/7/2011,6.536926,6.566866,6.327345,6.367265,6.09095,55711
3/8/2011,6.477046,6.556886,6.437126,6.467066,6.186419,46894
3/9/2011,6.487026,6.487026,6.447106,6.477046,6.195966,7014
3/10/2011,6.457086,6.467066,6.387226,6.397206,6.119591,4509
3/11/2011,6.397206,6.477046,6.357285,6.407186,6.129138,22244
3/14/2011,6.367265,6.536926,6.287425,6.497006,6.215058,86673
3/15/2011,6.357285,6.497006,6.137725,6.377246,6.100497,119839
3/16/2011,6.407186,6.437126,6.117764,6.247505,5.976386,21543
3/17/2011,6.287425,6.387226,6.077844,6.117764,5.852274,97795
3/18/2011,6.127745,6.237525,6.127745,6.187625,5.919105,46092
3/21/2011,6.257485,6.257485,6.157685,6.187625,5.919105,5311
3/22/2011,6.197605,6.237525,6.187625,6.207585,5.938199,13627
3/23/2011,6.207585,6.267465,6.147705,6.177645,5.909558,19138
3/24/2011,6.277445,6.277445,6.177645,6.187625,5.919105,33467
3/25/2011,6.217565,6.307385,6.187625,6.207585,5.938199,11022
3/28/2011,6.217565,6.267465,6.107784,6.207585,5.938199,30361
3/29/2011,6.277445,6.846307,6.257485,6.556886,6.272341,93687
3/30/2011,6.546906,6.816367,6.237525,6.706587,6.415544,157815
3/31/2011,6.726547,6.906188,6.636727,6.866267,6.568297,69539
4/1/2011,6.876248,7.125749,6.836327,7.065868,6.759235,64028
4/4/2011,6.996008,7.065868,6.886228,6.916168,6.616032,39178
4/5/2011,6.926148,7.305389,6.866267,6.986028,6.682859,53607
4/6/2011,6.986028,7.045908,6.956088,7.035928,6.730595,100801
4/7/2011,7.035928,7.215569,6.986028,7.005988,6.701953,24349
4/8/2011,7.045908,7.105788,6.986028,7.045908,6.740141,35771
4/11/2011,7.015968,7.065868,7.005988,7.045908,6.740141,27455
4/12/2011,7.035928,7.035928,6.976048,7.005988,6.701953,34268
4/13/2011,7.005988,7.015968,6.746507,6.806387,6.511014,19940
4/14/2011,6.876248,6.876248,6.546906,6.826347,6.530108,84769
4/15/2011,6.806387,6.936128,6.786427,6.936128,6.635125,29058
4/18/2011,6.866267,6.986028,6.856287,6.886228,6.587391,13527
4/19/2011,6.936128,6.986028,6.876248,6.976048,6.673313,26553
4/20/2011,6.986028,7.035928,6.966068,6.996008,6.692406,15130
4/21/2011,6.976048,6.996008,6.956088,6.986028,6.682859,8617
4/25/2011,6.936128,6.966068,6.886228,6.906188,6.606484,17535
4/26/2011,6.936128,6.936128,6.666667,6.836327,6.539655,58116
4/27/2011,6.806387,6.836327,6.676647,6.826347,6.530108,26854
4/28/2011,6.676647,6.736527,6.606786,6.676647,6.386904,20040
4/29/2011,6.676647,6.836327,6.676647,6.826347,6.530108,34068
5/2/2011,6.856287,6.986028,6.736527,6.956088,6.654219,266532
5/3/2011,6.956088,6.976048,6.896208,6.936128,6.635125,12024
5/4/2011,6.966068,6.996008,6.936128,6.956088,6.654219,70140
5/5/2011,6.806387,6.956088,6.696607,6.916168,6.616032,48196
5/6/2011,6.936128,6.946108,6.806387,6.936128,6.635125,37775
5/9/2011,6.906188,7.60479,6.886228,7.275449,6.959721,93186
5/10/2011,7.724551,7.734531,7.365269,7.694611,7.360693,108717
5/11/2011,7.62475,7.724551,7.42515,7.684631,7.351145,51803
5/12/2011,7.684631,7.784431,7.50499,7.724551,7.389334,29058
5/13/2011,7.704591,7.774451,7.44511,7.754491,7.417973,18737
5/16/2011,7.704591,7.714571,7.57485,7.684631,7.351145,18236
5/17/2011,7.58483,7.734531,7.53493,7.644711,7.312957,25952
5/18/2011,7.58483,7.734531,7.54491,7.684631,7.351145,29759
5/19/2011,7.674651,7.834331,7.644711,7.794411,7.456161,32665
5/20/2011,7.814371,7.974052,7.714571,7.904192,7.561178,60320
5/23/2011,7.884232,8.083832,7.834331,8.013972,7.666193,30160
5/24/2011,8.043912,8.393214,8.003992,8.223553,7.86668,71843
5/25/2011,8.243513,8.333333,7.814371,8.233533,7.876226,47294
5/26/2011,8.193613,8.283433,8.073852,8.253493,7.895323,11323
5/27/2011,8.143713,8.283433,7.934132,8.133733,7.780758,31363
5/31/2011,8.143713,8.313373,8.043912,8.223553,7.86668,64128
6/1/2011,8.233533,8.483034,8.153693,8.243513,7.885773,36874
6/2/2011,8.243513,8.243513,7.914172,7.984032,7.637554,62525
6/3/2011,7.954092,8.013972,7.884232,7.934132,7.589819,42284
6/6/2011,7.894212,7.984032,7.664671,7.924152,7.580272,75551
6/7/2011,7.974052,8.083832,7.784431,7.964072,7.61846,52505
6/8/2011,7.964072,7.984032,7.854291,7.934132,7.589819,34268
6/9/2011,7.964072,7.994012,7.864271,7.984032,7.637554,51102
6/10/2011,7.944112,7.964072,7.684631,7.864271,7.52299,88477
6/13/2011,7.824351,7.924152,7.58483,7.654691,7.322505,106913
6/14/2011,7.704591,7.954092,7.55489,7.854291,7.513443,71944
6/15/2011,7.794411,7.844311,7.58483,7.664671,7.332053,46593
6/16/2011,7.654691,7.654691,7.43513,7.46507,7.141113,44088
6/17/2011,7.50499,7.52495,7.365269,7.49501,7.169754,50300
6/20/2011,7.46507,7.46507,7.245509,7.285429,6.969268,35571
6/21/2011,7.335329,7.365269,7.135729,7.275449,6.959721,65230
6/22/2011,7.275449,7.724551,7.275449,7.684631,7.351145,53006
6/23/2011,7.654691,7.684631,7.225549,7.325349,7.007456,71443
6/24/2011,7.345309,7.58483,7.195609,7.44511,7.122019,1644082
6/27/2011,7.44511,8.033932,7.38523,7.814371,7.475255,93186
6/28/2011,7.794411,8.143713,7.794411,8.093812,7.742569,70340
6/29/2011,8.103792,8.163673,7.714571,7.754491,7.417973,70741
6/30/2011,7.864271,7.954092,7.824351,7.864271,7.52299,74549
7/1/2011,7.894212,8.003992,7.854291,7.994012,7.6471,55511
7/5/2011,7.994012,8.033932,7.904192,7.984032,7.637554,29459
7/6/2011,7.994012,8.193613,7.984032,8.163673,7.8094,43888
7/7/2011,8.163673,8.572854,8.073852,8.493014,8.124449,110621
7/8/2011,8.403194,8.552894,8.063872,8.413174,8.048072,38577
7/11/2011,8.333333,8.502994,8.233533,8.473054,8.105355,18236
7/12/2011,8.493014,8.592814,8.463074,8.473054,8.105355,30361
7/13/2011,8.532934,9.011976,8.512974,8.942116,8.554062,72044
7/14/2011,8.912176,9.091816,8.662675,9.001996,8.611342,185570
7/15/2011,9.001996,9.091816,8.772455,8.992016,8.601794,76453
7/18/2011,9.011976,9.011976,8.792415,8.812375,8.42995,29759
7/19/2011,8.872255,9.211577,8.812375,9.071856,8.678169,64629
7/20/2011,9.111776,9.131737,8.962076,8.992016,8.601794,24749
7/21/2011,9.001996,9.201597,8.982036,9.131737,8.735451,33767
7/22/2011,9.101796,9.171657,8.992016,9.141717,8.745,39779
7/25/2011,9.041916,9.321357,9.041916,9.141717,8.745,18537
7/26/2011,9.181637,9.181637,9.001996,9.021956,8.630437,57314
7/27/2011,8.982036,9.001996,8.562874,8.562874,8.191277,56012
7/28/2011,8.612774,8.792415,8.433134,8.592814,8.219917,25150
7/29/2011,8.493014,8.762475,8.233533,8.393214,8.028978,67936
8/1/2011,8.413174,8.942116,8.313373,8.842315,8.458587,27856
8/2/2011,8.832335,8.832335,8.502994,8.502994,8.133995,39078
8/3/2011,8.552894,8.992016,8.463074,8.952096,8.563607,21242
8/4/2011,8.852295,8.852295,8.043912,8.083832,7.733023,61523
8/5/2011,8.143713,8.852295,7.984032,8.722555,8.344028,87074
8/8/2011,8.493014,8.622754,7.56487,7.734531,7.398879,92384
8/9/2011,8.672655,8.672655,7.345309,7.784431,7.446615,124949
8/10/2011,7.694611,7.904192,7.285429,7.335329,7.017002,58216
8/11/2011,7.37525,7.914172,7.285429,7.704591,7.370239,107014
8/12/2011,7.734531,7.734531,7.185629,7.49501,7.169754,59218
8/15/2011,7.51497,7.864271,7.38523,7.704591,7.370239,42886
8/16/2011,7.60479,7.824351,7.37525,7.42515,7.102926,42084
8/17/2011,7.49501,7.684631,7.275449,7.38523,7.064738,26854
8/18/2011,7.235529,7.315369,6.886228,7.185629,6.873798,110320
8/19/2011,7.125749,7.48503,7.075848,7.185629,6.873798,42284
8/22/2011,7.325349,7.41517,7.095808,7.39521,7.074286,27555
8/23/2011,7.42515,7.964072,7.42515,7.784431,7.446615,47395
8/24/2011,7.794411,8.043912,7.794411,7.884232,7.542086,16633
8/25/2011,7.894212,7.924152,7.634731,7.654691,7.322505,30060
8/26/2011,7.60479,7.884232,7.60479,7.704591,7.370239,23747
8/29/2011,7.784431,8.113772,7.684631,8.083832,7.733023,21643
8/30/2011,8.033932,8.033932,7.734531,7.914172,7.570726,16132
8/31/2011,7.884232,7.894212,7.58483,7.694611,7.360693,32565
9/1/2011,7.674651,7.814371,7.265469,7.295409,6.978814,49699
9/2/2011,7.175649,7.185629,6.986028,6.996008,6.692406,54208
9/6/2011,6.976048,6.986028,6.746507,6.886228,6.587391,68036
9/7/2011,6.986028,7.734531,6.836327,7.57485,7.246129,46793
9/8/2011,7.59481,7.734531,7.235529,7.235529,6.921532,21643
9/9/2011,7.165669,7.165669,6.836327,6.966068,6.663765,54409
9/12/2011,6.936128,7.345309,6.936128,7.015968,6.7115,33868
9/13/2011,6.986028,7.085828,6.936128,7.025948,6.721048,62525
9/14/2011,7.075848,7.814371,7.075848,7.674651,7.341599,37775
9/15/2011,7.744511,7.934132,7.57485,7.824351,7.484801,27956
9/16/2011,7.884232,7.884232,7.52495,7.754491,7.417973,54108
9/19/2011,7.62475,7.62475,7.145709,7.285429,6.969268,26453
9/20/2011,7.325349,7.52495,7.265469,7.305389,6.988361,26954
9/21/2011,7.235529,7.295409,6.986028,7.055888,6.749688,19539
9/22/2011,6.906188,7.025948,6.736527,6.786427,6.491921,67835
9/23/2011,6.796407,7.155689,6.756487,6.906188,6.606484,19038
9/26/2011,6.956088,7.235529,6.746507,7.195609,6.883346,17134
9/27/2011,7.275449,7.49501,7.155689,7.285429,6.969268,36673
9/28/2011,7.125749,7.135729,6.716567,6.716567,6.425092,46292
9/29/2011,6.886228,7.045908,6.546906,6.686627,6.396452,54910
9/30/2011,6.596806,6.816367,6.487026,6.506986,6.224606,63827
10/3/2011,6.487026,6.636727,6.017964,6.047904,5.785446,148697
10/4/2011,6.007984,6.367265,5.988024,6.207585,5.938199,197294
10/5/2011,6.277445,6.886228,6.087824,6.796407,6.501468,30962
10/6/2011,6.976048,6.986028,6.746507,6.916168,6.616032,43086
10/7/2011,6.946108,7.075848,6.387226,6.736527,6.444185,63527
10/10/2011,6.846307,7.345309,6.656687,7.315369,6.997909,52505
10/11/2011,7.43513,7.854291,7.245509,7.834331,7.494349,69739
10/12/2011,7.814371,8.213573,7.784431,8.183633,7.828494,65130
10/13/2011,8.073852,8.393214,7.934132,8.033932,7.685289,44389
10/14/2011,8.113772,8.293413,7.674651,8.293413,7.933508,22645
10/17/2011,8.183633,8.303393,7.664671,7.844311,7.503897,36072
10/18/2011,7.884232,8.233533,7.884232,8.193613,7.83804,37475
10/19/2011,8.163673,8.163673,7.804391,7.974052,7.628007,28757
10/20/2011,7.994012,8.083832,7.774451,7.984032,7.637554,30361
10/21/2011,8.183633,8.183633,7.734531,8.003992,7.656649,69439
10/24/2011,7.994012,8.183633,7.734531,8.163673,7.8094,52705
10/25/2011,8.153693,8.333333,8.083832,8.083832,7.733023,62324
10/26/2011,8.193613,8.263473,8.003992,8.133733,7.780758,68737
10/27/2011,8.333333,8.982036,8.263473,8.872255,8.487232,101903
10/28/2011,8.822355,9.031936,8.672655,8.872255,8.487232,38777
10/31/2011,8.782435,8.832335,8.303393,8.612774,8.23901,49499
11/1/2011,8.233533,8.682635,8.233533,8.253493,7.895323,42585
11/2/2011,8.403194,8.502994,8.243513,8.433134,8.067165,22545
11/3/2011,8.562874,8.882236,8.542914,8.862275,8.477683,48697
11/4/2011,8.742515,8.742515,8.522954,8.582834,8.210371,20541
11/7/2011,8.662675,8.792415,8.602794,8.672655,8.296296,26653
11/8/2011,8.682635,8.732535,8.473054,8.712575,8.334481,27254
11/9/2011,8.473054,8.582834,7.984032,7.994012,7.6471,64729
11/10/2011,8.133733,8.133733,7.62475,7.734531,7.398879,91883
11/11/2011,7.814371,7.864271,7.53493,7.714571,7.379787,56813
11/14/2011,7.634731,7.694611,7.305389,7.37525,7.05519,71543
11/15/2011,7.315369,7.51497,7.315369,7.47505,7.15066,48096
11/16/2011,7.38523,7.53493,7.335329,7.38523,7.064738,46994
11/17/2011,7.365269,7.41517,7.215569,7.255489,6.940626,21743
11/18/2011,7.265469,7.335329,7.045908,7.305389,6.988361,23447
11/21/2011,7.195609,7.295409,6.936128,7.065868,6.759235,33767
11/22/2011,7.095808,7.265469,7.055888,7.055888,6.749688,27355
11/23/2011,7.075848,7.075848,6.916168,6.936128,6.635125,61423
11/25/2011,6.906188,6.996008,6.906188,6.946108,6.644672,18437
11/28/2011,7.235529,7.235529,7.005988,7.185629,6.873798,68637
11/29/2011,7.215569,7.275449,7.045908,7.145709,6.83561,56112
11/30/2011,7.46507,7.644711,7.255489,7.59481,7.265223,115731
12/1/2011,7.55489,7.744511,7.51497,7.51497,7.188847,34369
12/2/2011,7.634731,7.634731,7.235529,7.305389,6.988361,37274
12/5/2011,7.48503,7.634731,7.38523,7.54491,7.217487,72645
12/6/2011,7.57485,7.804391,7.305389,7.694611,7.360693,59920
12/7/2011,7.62475,7.744511,7.42515,7.654691,7.322505,41783
12/8/2011,7.60479,7.644711,7.38523,7.39521,7.074286,52805
12/9/2011,7.46507,7.924152,7.46507,7.804391,7.465708,51904
12/12/2011,7.724551,7.724551,7.40519,7.59481,7.265223,19940
12/13/2011,7.58483,7.774451,7.235529,7.275449,6.959721,41082
12/14/2011,7.225549,7.57485,7.015968,7.47505,7.15066,61222
12/15/2011,7.55489,7.654691,7.40519,7.58483,7.255676,31763
12/16/2011,7.654691,7.674651,7.265469,7.43513,7.112472,81362
12/19/2011,7.45509,7.46507,7.105788,7.185629,6.873798,79859
12/20/2011,7.38523,7.51497,7.195609,7.245509,6.931081,68036
12/21/2011,7.215569,7.285429,6.996008,7.285429,6.969268,65431
12/22/2011,7.44511,7.48503,7.325349,7.41517,7.093379,11222
12/23/2011,7.44511,7.51497,7.195609,7.235529,6.921532,26252
12/27/2011,7.135729,7.42515,7.125749,7.335329,7.017002,20842
12/28/2011,7.315369,7.37525,7.185629,7.285429,6.969268,65932
12/29/2011,7.205589,7.325349,7.205589,7.295409,6.978814,13928
12/30/2011,7.38523,7.59481,7.235529,7.45509,7.131566,69338
1/3/2012,7.644711,7.644711,7.285429,7.62475,7.293864,39980
1/4/2012,7.56487,7.57485,7.355289,7.43513,7.112472,19539
1/5/2012,7.365269,7.42515,7.215569,7.295409,6.978814,28657
1/6/2012,7.295409,7.60479,7.295409,7.50499,7.1793,52505
1/9/2012,7.55489,7.674651,7.48503,7.59481,7.265223,48497
1/10/2012,7.684631,7.684631,7.46507,7.52495,7.198394,49900
1/11/2012,7.46507,7.864271,7.42515,7.834331,7.494349,45791
1/12/2012,7.834331,8.013972,7.774451,7.984032,7.637554,89278
1/13/2012,7.904192,8.003992,7.834331,7.994012,7.6471,30160
1/17/2012,8.043912,8.043912,7.844311,8.033932,7.685289,30661
1/18/2012,8.033932,8.083832,7.834331,8.003992,7.656649,105711
1/19/2012,7.974052,7.984032,7.664671,7.844311,7.503897,27054
1/20/2012,7.844311,8.073852,7.814371,7.974052,7.628007,22044
1/23/2012,7.974052,8.023952,7.794411,7.994012,7.6471,16633
1/24/2012,7.954092,8.033932,7.824351,8.013972,7.666193,20240
1/25/2012,7.984032,8.023952,7.824351,8.003992,7.656649,51904
1/26/2012,7.984032,8.093812,7.924152,8.053892,7.704383,136072
1/27/2012,8.023952,8.043912,7.884232,8.003992,7.656649,28256
1/30/2012,7.934132,8.043912,7.814371,7.954092,7.608913,90681
1/31/2012,8.003992,8.013972,7.884232,8.003992,7.656649,101803
2/1/2012,8.053892,8.123752,7.824351,7.964072,7.61846,59318
2/2/2012,7.934132,8.083832,7.794411,7.864271,7.52299,91282
2/3/2012,7.984032,8.163673,7.664671,8.163673,7.8094,183166
2/6/2012,8.143713,8.233533,8.093812,8.173653,7.818945,30361
2/7/2012,8.203593,8.233533,7.974052,8.163673,7.8094,56813
2/8/2012,8.163673,8.293413,8.013972,8.283433,7.923961,25651
2/9/2012,8.283433,8.343313,8.123752,8.163673,7.8094,25351
2/10/2012,8.063872,8.243513,7.984032,8.133733,7.780758,24048
2/13/2012,8.213573,8.393214,8.043912,8.323353,7.96215,27054
2/14/2012,8.233533,8.313373,8.073852,8.213573,7.857134,36673
2/15/2012,8.223553,8.323353,7.934132,7.994012,7.6471,61823
2/16/2012,8.083832,8.183633,7.934132,8.043912,7.694835,1311418
2/17/2012,8.103792,8.433134,8.093812,8.423154,8.05762,190180
2/21/2012,8.423154,8.423154,8.103792,8.293413,7.933508,76753
2/22/2012,8.273453,8.333333,8.013972,8.133733,7.780758,143086
2/23/2012,8.103792,8.173653,8.033932,8.053892,7.704383,120140
2/24/2012,8.003992,8.313373,7.984032,8.153693,7.799851,310921
2/27/2012,8.203593,8.592814,8.203593,8.512974,8.143542,205510
2/28/2012,8.552894,8.552894,8.153693,8.383234,8.019432,238576
2/29/2012,8.423154,8.463074,8.233533,8.263473,7.904868,485770
3/1/2012,8.343313,8.542914,8.223553,8.353293,7.990792,121242
3/2/2012,8.363273,8.752495,8.243513,8.592814,8.219917,148396
3/5/2012,8.582834,8.972056,8.493014,8.912176,8.52542,190681
3/6/2012,8.822355,8.872255,8.483034,8.792415,8.410855,271742
3/7/2012,8.882236,9.071856,8.622754,8.972056,8.582702,276251
3/8/2012,9.031936,9.341317,9.001996,9.341317,8.935938,133867
3/9/2012,9.341317,9.550898,9.331337,9.451098,9.040956,203306
3/12/2012,9.500998,9.510978,9.401198,9.431138,9.02186,80360
